,stack,height,N,max_num,utilization_rate,UB,stack0,stack1,stack2,utilized_stack,max_sum_stack0,max_sum_stack1,max_sum_stack2,stack_0-height_0,stack_0-height_1,stack_0-height_2,stack_1-height_0,stack_1-height_1,stack_1-height_2,stack_2-height_0,stack_2-height_1,stack_2-height_2,BRP1
2782,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,1.0,4.0,0.0,3.0,0.0,0.0,2.0,5.0,6.0,10
2783,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,4.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,6.0,11
2784,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,6.0,0.0,0.0,2.0,3.0,0.0,1.0,4.0,5.0,9
2785,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,5.0,0.0,0.0,4.0,3.0,0.0,1.0,2.0,6.0,9
2786,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,6.0,0.0,0.0,5.0,4.0,0.0,1.0,2.0,3.0,8
2787,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,4.0,0.0,0.0,6.0,5.0,0.0,1.0,2.0,3.0,8
2788,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,2.0,0.0,0.0,3.0,4.0,1.0,5.0,6.0,0.0,8
2789,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,6.0,0.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,8
2790,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,4.0,1.0,0.0,3.0,0.0,0.0,2.0,5.0,6.0,10
2791,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,1.0,4.0,0.0,2.0,0.0,0.0,3.0,5.0,6.0,10
2792,3,3,6,7,0.6666666666666666,9,3,2,1,3,0,1,0,4.0,5.0,3.0,2.0,6.0,0.0,1.0,0.0,0.0,8
2793,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,4.0,0.0,0.0,5.0,3.0,1.0,2.0,6.0,0.0,8
2794,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,5.0,4.0,0.0,3.0,0.0,0.0,1.0,2.0,6.0,9
2795,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,2.0,6.0,0.0,3.0,1.0,4.0,5.0,0.0,0.0,9
2796,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,5.0,6.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,8
2797,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,2.0,3.0,0.0,4.0,0.0,0.0,1.0,5.0,6.0,11
2798,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,5.0,0.0,0.0,3.0,1.0,4.0,2.0,6.0,0.0,9
2799,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,1,0,6.0,2.0,0.0,4.0,3.0,5.0,1.0,0.0,0.0,7
2800,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,1.0,3.0,0.0,6.0,0.0,0.0,2.0,4.0,5.0,9
2801,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,1.0,4.0,0.0,6.0,2.0,5.0,3.0,0.0,0.0,9
2802,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,1.0,5.0,0.0,6.0,4.0,2.0,3.0,0.0,0.0,8
2803,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,3.0,0.0,0.0,6.0,2.0,5.0,1.0,4.0,0.0,9
2804,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,1,0,2.0,1.0,0.0,4.0,3.0,5.0,6.0,0.0,0.0,7
2805,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,4.0,6.0,0.0,1.0,2.0,5.0,3.0,0.0,0.0,10
2806,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,4.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,8
2807,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,1.0,0.0,0.0,5.0,4.0,3.0,2.0,6.0,0.0,7
2808,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,1.0,0.0,0.0,4.0,2.0,6.0,3.0,5.0,0.0,8
2809,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,4.0,0.0,0.0,6.0,5.0,3.0,1.0,2.0,0.0,7
2810,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,4.0,0.0,0.0,1.0,6.0,0.0,2.0,3.0,5.0,10
2811,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,3.0,1.0,5.0,6.0,4.0,0.0,2.0,0.0,0.0,8
2812,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,1.0,0.0,0.0,4.0,6.0,0.0,2.0,3.0,5.0,9
2813,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,5.0,0.0,0.0,3.0,1.0,6.0,2.0,4.0,0.0,9
2814,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,1,0,4.0,1.0,0.0,3.0,2.0,5.0,6.0,0.0,0.0,7
2815,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,0,0,2.0,1.0,0.0,6.0,4.0,3.0,5.0,0.0,0.0,6
2816,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,5.0,0.0,0.0,1.0,2.0,4.0,3.0,6.0,0.0,9
2817,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,6.0,0.0,0.0,4.0,3.0,0.0,1.0,2.0,5.0,8
2818,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,4.0,0.0,0.0,1.0,6.0,5.0,2.0,3.0,0.0,11
2819,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,6.0,5.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,8
2820,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,6.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,5.0,8
2821,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,2.0,1.0,3.0,6.0,5.0,0.0,4.0,0.0,0.0,7
2822,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,4.0,6.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,8
2823,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,4.0,5.0,0.0,3.0,0.0,0.0,1.0,2.0,6.0,10
2824,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,1.0,0.0,0.0,5.0,3.0,6.0,2.0,4.0,0.0,8
2825,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,5.0,6.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,9
2826,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,4.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,6.0,9
2827,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,3.0,1.0,4.0,6.0,5.0,0.0,2.0,0.0,0.0,7
2828,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,2.0,0.0,0.0,4.0,6.0,5.0,1.0,3.0,0.0,10
2829,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,1.0,5.0,0.0,2.0,6.0,3.0,4.0,0.0,0.0,10
2830,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,2.0,0.0,0.0,5.0,3.0,0.0,1.0,4.0,6.0,10
2831,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,3.0,6.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0,7
2832,3,3,6,7,0.6666666666666666,9,3,2,1,3,0,1,0,6.0,4.0,1.0,2.0,3.0,0.0,5.0,0.0,0.0,7
2833,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,1.0,3.0,0.0,2.0,6.0,5.0,4.0,0.0,0.0,10
2834,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,4.0,1.0,0.0,6.0,0.0,0.0,2.0,3.0,5.0,8
2835,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,1.0,0.0,0.0,2.0,3.0,6.0,4.0,5.0,0.0,9
2836,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,5.0,6.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,9
2837,3,3,6,7,0.6666666666666666,9,3,1,2,3,0,0,1,4.0,5.0,3.0,2.0,0.0,0.0,1.0,6.0,0.0,9
2838,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,2,0,5.0,2.0,0.0,1.0,6.0,3.0,4.0,0.0,0.0,9
2839,3,3,6,7,0.6666666666666666,9,3,2,1,3,0,1,0,6.0,4.0,1.0,3.0,5.0,0.0,2.0,0.0,0.0,7
2840,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,1,0,3.0,2.0,6.0,4.0,5.0,0.0,1.0,0.0,0.0,8
2841,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,1,0,1.0,4.0,2.0,3.0,6.0,0.0,5.0,0.0,0.0,9
2842,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,3.0,5.0,0.0,4.0,6.0,1.0,2.0,0.0,0.0,8
2843,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,1.0,2.0,0.0,5.0,4.0,3.0,6.0,0.0,0.0,7
2844,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,4.0,0.0,0.0,3.0,1.0,0.0,2.0,5.0,6.0,10
2845,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,3.0,0.0,0.0,4.0,5.0,1.0,2.0,6.0,0.0,9
2846,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,4.0,0.0,0.0,6.0,2.0,3.0,1.0,5.0,0.0,9
2847,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,6.0,3.0,4.0,5.0,0.0,0.0,1.0,2.0,0.0,8
2848,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,5.0,4.0,0.0,6.0,0.0,0.0,1.0,2.0,3.0,8
2849,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,4.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,6.0,9
2850,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,6.0,5.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,8
2851,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,3.0,1.0,0.0,5.0,0.0,0.0,2.0,4.0,6.0,9
2852,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,0,0,3.0,6.0,5.0,2.0,1.0,0.0,4.0,0.0,0.0,9
2853,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,3.0,2.0,0.0,4.0,0.0,0.0,1.0,5.0,6.0,10
2854,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,1,0,2.0,5.0,6.0,1.0,4.0,0.0,3.0,0.0,0.0,10
2855,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,2.0,5.0,0.0,4.0,1.0,3.0,6.0,0.0,0.0,9
2856,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,2.0,5.0,0.0,6.0,4.0,3.0,1.0,0.0,0.0,7
2857,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,5.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0,6.0,10
2858,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,2.0,0.0,0.0,5.0,1.0,0.0,3.0,4.0,6.0,8
2859,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,1.0,3.0,0.0,4.0,0.0,0.0,2.0,5.0,6.0,9
2860,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,5.0,2.0,4.0,1.0,0.0,0.0,3.0,6.0,0.0,9
2861,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,4.0,0.0,0.0,6.0,5.0,2.0,1.0,3.0,0.0,7
2862,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,1,0,5.0,1.0,2.0,3.0,4.0,0.0,6.0,0.0,0.0,8
2863,3,3,6,7,0.6666666666666666,9,3,1,2,3,0,0,1,4.0,2.0,1.0,3.0,0.0,0.0,5.0,6.0,0.0,7
2864,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,3.0,0.0,0.0,5.0,6.0,2.0,1.0,4.0,0.0,9
2865,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,4.0,0.0,0.0,6.0,2.0,0.0,1.0,3.0,5.0,9
2866,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,1,0,5.0,3.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,8
2867,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,3.0,2.0,0.0,4.0,0.0,0.0,1.0,5.0,6.0,10
2868,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,3.0,2.0,0.0,5.0,0.0,0.0,1.0,4.0,6.0,9
2869,3,3,6,7,0.6666666666666666,9,3,2,1,3,0,1,0,2.0,3.0,1.0,5.0,6.0,0.0,4.0,0.0,0.0,8
2870,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,6.0,2.0,4.0,5.0,1.0,0.0,3.0,0.0,0.0,7
2871,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,6.0,0.0,0.0,1.0,2.0,0.0,3.0,4.0,5.0,9
2872,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,3.0,0.0,0.0,6.0,1.0,4.0,2.0,5.0,0.0,9
2873,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,6.0,0.0,0.0,5.0,3.0,4.0,1.0,2.0,0.0,8
2874,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,4.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,11
2875,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,3.0,1.0,0.0,4.0,0.0,0.0,2.0,5.0,6.0,10
2876,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,1.0,6.0,0.0,5.0,0.0,0.0,2.0,3.0,4.0,10
2877,3,3,6,7,0.6666666666666666,9,3,1,2,3,2,0,1,1.0,4.0,6.0,5.0,0.0,0.0,2.0,3.0,0.0,10
2878,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,2,0,6.0,4.0,0.0,1.0,2.0,5.0,3.0,0.0,0.0,9
2879,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,0,0,4.0,2.0,0.0,3.0,5.0,1.0,6.0,0.0,0.0,7
2880,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,1,1,4.0,3.0,0.0,6.0,1.0,2.0,5.0,7.0,0.0,9
2881,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,2.0,6.0,0.0,1.0,5.0,0.0,3.0,4.0,7.0,13
2882,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,4.0,0.0,0.0,7.0,1.0,3.0,2.0,5.0,6.0,10
2883,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,0,1,4.0,1.0,0.0,5.0,7.0,2.0,3.0,6.0,0.0,10
2884,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,4.0,7.0,0.0,1.0,6.0,0.0,2.0,3.0,5.0,13
2885,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,2.0,0.0,0.0,5.0,6.0,1.0,3.0,4.0,7.0,10
2886,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,3.0,2.0,0.0,4.0,7.0,0.0,1.0,5.0,6.0,13
2887,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,2,1,6.0,5.0,0.0,1.0,3.0,2.0,4.0,7.0,0.0,10
2888,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,1.0,0.0,0.0,2.0,7.0,6.0,3.0,4.0,5.0,12
2889,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,3.0,0.0,0.0,7.0,6.0,2.0,1.0,4.0,5.0,11
2890,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,5.0,3.0,0.0,1.0,4.0,0.0,2.0,6.0,7.0,11
2891,3,3,7,7,0.7777777777777778,12,3,3,1,3,1,2,0,5.0,2.0,6.0,1.0,7.0,3.0,4.0,0.0,0.0,12
2892,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,4.0,0.0,0.0,5.0,1.0,6.0,2.0,3.0,7.0,12
2893,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,2,1,7.0,3.0,0.0,2.0,5.0,4.0,1.0,6.0,0.0,12
2894,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,5.0,0.0,0.0,4.0,6.0,2.0,1.0,3.0,7.0,11
2895,3,3,7,7,0.7777777777777778,12,3,3,1,3,2,1,0,3.0,7.0,5.0,4.0,1.0,6.0,2.0,0.0,0.0,13
2896,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,6.0,5.0,0.0,1.0,7.0,0.0,2.0,3.0,4.0,11
2897,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,6.0,4.0,0.0,3.0,1.0,0.0,2.0,5.0,7.0,11
2898,3,3,7,7,0.7777777777777778,12,3,1,3,3,1,0,2,6.0,1.0,7.0,5.0,0.0,0.0,2.0,3.0,4.0,11
2899,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,2,1,1.0,4.0,0.0,2.0,5.0,3.0,6.0,7.0,0.0,12
2900,3,3,7,7,0.7777777777777778,12,3,1,3,3,0,0,2,5.0,3.0,1.0,6.0,0.0,0.0,2.0,4.0,7.0,10
2901,3,3,7,7,0.7777777777777778,12,3,2,2,3,1,0,1,4.0,1.0,2.0,7.0,5.0,0.0,3.0,6.0,0.0,10
2902,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,1.0,3.0,0.0,5.0,4.0,0.0,2.0,6.0,7.0,10
2903,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,5.0,0.0,0.0,3.0,4.0,2.0,1.0,6.0,7.0,12
2904,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,5.0,0.0,0.0,2.0,1.0,4.0,3.0,6.0,7.0,10
2905,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,5.0,0.0,0.0,7.0,3.0,4.0,1.0,2.0,6.0,11
2906,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,2,1,3.0,2.0,0.0,1.0,4.0,6.0,5.0,7.0,0.0,12
2907,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,7.0,3.0,0.0,4.0,2.0,0.0,1.0,5.0,6.0,12
2908,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,4.0,6.0,0.0,1.0,2.0,0.0,3.0,5.0,7.0,11
2909,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,7.0,3.0,0.0,2.0,6.0,0.0,1.0,4.0,5.0,13
2910,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,2,1,1.0,2.0,0.0,4.0,5.0,6.0,3.0,7.0,0.0,11
2911,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,2,1,1.0,3.0,0.0,4.0,7.0,6.0,2.0,5.0,0.0,14
2912,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,4.0,5.0,0.0,2.0,3.0,0.0,1.0,6.0,7.0,13
2913,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,7.0,0.0,0.0,2.0,1.0,5.0,3.0,4.0,6.0,10
2914,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,2,1,3.0,5.0,0.0,1.0,7.0,2.0,4.0,6.0,0.0,12
2915,3,3,7,7,0.7777777777777778,12,3,2,2,3,2,0,1,4.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,0.0,11
2916,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,4.0,2.0,0.0,5.0,1.0,0.0,3.0,6.0,7.0,11
2917,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,4.0,2.0,0.0,6.0,3.0,0.0,1.0,5.0,7.0,12
2918,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,1.0,0.0,0.0,4.0,5.0,6.0,2.0,3.0,7.0,11
2919,3,3,7,7,0.7777777777777778,12,3,3,1,3,0,1,0,2.0,5.0,1.0,7.0,3.0,4.0,6.0,0.0,0.0,9
2920,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,5.0,4.0,0.0,2.0,3.0,0.0,1.0,6.0,7.0,12
2921,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,0,1,2.0,3.0,0.0,6.0,7.0,4.0,1.0,5.0,0.0,11
2922,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,3.0,6.0,0.0,7.0,4.0,0.0,1.0,2.0,5.0,11
2923,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,3.0,4.0,0.0,5.0,6.0,0.0,1.0,2.0,7.0,12
2924,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,0,1,5.0,4.0,1.0,6.0,3.0,0.0,2.0,7.0,0.0,9
2925,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,1.0,5.0,0.0,2.0,3.0,0.0,4.0,6.0,7.0,12
2926,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,7.0,5.0,0.0,3.0,6.0,0.0,1.0,2.0,4.0,10
2927,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,3.0,0.0,0.0,4.0,5.0,1.0,2.0,6.0,7.0,12
2928,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,1.0,0.0,0.0,6.0,3.0,5.0,2.0,4.0,7.0,10
2929,3,3,7,7,0.7777777777777778,12,3,3,1,3,1,1,0,7.0,3.0,4.0,5.0,2.0,6.0,1.0,0.0,0.0,9
2930,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,5.0,0.0,0.0,2.0,1.0,6.0,3.0,4.0,7.0,11
2931,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,2.0,1.0,0.0,5.0,6.0,0.0,3.0,4.0,7.0,10
2932,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,3.0,0.0,0.0,2.0,4.0,7.0,1.0,5.0,6.0,14
2933,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,4.0,0.0,0.0,6.0,2.0,5.0,1.0,3.0,7.0,12
2934,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,3.0,2.0,0.0,7.0,4.0,0.0,1.0,5.0,6.0,11
2935,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,4.0,1.0,0.0,3.0,6.0,0.0,2.0,5.0,7.0,12
2936,3,3,7,7,0.7777777777777778,12,3,3,1,3,1,0,0,7.0,4.0,6.0,5.0,3.0,2.0,1.0,0.0,0.0,8
2937,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,4.0,0.0,0.0,7.0,2.0,5.0,1.0,3.0,6.0,11
2938,3,3,7,7,0.7777777777777778,12,3,3,1,3,1,0,0,7.0,1.0,2.0,5.0,6.0,4.0,3.0,0.0,0.0,9
2939,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,1,1,3.0,6.0,2.0,4.0,7.0,0.0,1.0,5.0,0.0,11
2940,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,0,1,4.0,1.0,0.0,6.0,7.0,3.0,2.0,5.0,0.0,10
2941,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,0,1,6.0,4.0,0.0,3.0,7.0,1.0,2.0,5.0,0.0,10
2942,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,0,1,1.0,2.0,0.0,4.0,5.0,3.0,6.0,7.0,0.0,10
2943,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,5.0,0.0,0.0,4.0,6.0,3.0,1.0,2.0,7.0,11
2944,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,3.0,6.0,0.0,4.0,2.0,0.0,1.0,5.0,7.0,14
2945,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,1,1,4.0,7.0,1.0,2.0,5.0,0.0,3.0,6.0,0.0,11
2946,3,3,7,7,0.7777777777777778,12,3,3,1,3,2,2,0,2.0,5.0,3.0,1.0,7.0,6.0,4.0,0.0,0.0,14
2947,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,5.0,0.0,0.0,3.0,7.0,2.0,1.0,4.0,6.0,11
2948,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,3.0,0.0,0.0,2.0,4.0,5.0,1.0,6.0,7.0,14
2949,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,2,1,2.0,3.0,0.0,4.0,7.0,5.0,1.0,6.0,0.0,12
2950,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,5.0,2.0,0.0,7.0,6.0,0.0,1.0,3.0,4.0,10
2951,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,0,1,5.0,3.0,2.0,7.0,4.0,0.0,1.0,6.0,0.0,9
2952,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,1,1,1.0,4.0,0.0,3.0,2.0,5.0,6.0,7.0,0.0,10
2953,3,3,7,7,0.7777777777777778,12,3,2,2,3,1,1,1,6.0,1.0,7.0,4.0,5.0,0.0,2.0,3.0,0.0,11
2954,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,7.0,6.0,0.0,5.0,4.0,0.0,1.0,2.0,3.0,9
2955,3,3,7,7,0.7777777777777778,12,3,2,2,3,1,0,1,5.0,1.0,2.0,6.0,4.0,0.0,3.0,7.0,0.0,10
2956,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,0,1,6.0,2.0,1.0,4.0,3.0,0.0,5.0,7.0,0.0,8
2957,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,4.0,0.0,0.0,3.0,7.0,2.0,1.0,5.0,6.0,12
2958,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,4.0,0.0,0.0,3.0,5.0,2.0,1.0,6.0,7.0,13
2959,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,1,1,1.0,5.0,0.0,6.0,2.0,7.0,3.0,4.0,0.0,11
2960,3,3,7,7,0.7777777777777778,12,3,3,1,3,0,2,0,6.0,5.0,3.0,1.0,7.0,4.0,2.0,0.0,0.0,11
2961,3,3,7,7,0.7777777777777778,12,3,3,1,3,1,2,0,6.0,1.0,2.0,3.0,5.0,4.0,7.0,0.0,0.0,10
2962,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,3.0,4.0,0.0,7.0,5.0,0.0,1.0,2.0,6.0,11
2963,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,3.0,7.0,0.0,2.0,1.0,0.0,4.0,5.0,6.0,10
2964,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,6.0,2.0,0.0,5.0,7.0,0.0,1.0,3.0,4.0,11
2965,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,5.0,0.0,0.0,1.0,2.0,4.0,3.0,6.0,7.0,11
2966,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,2.0,6.0,0.0,5.0,3.0,0.0,1.0,4.0,7.0,13
2967,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,4.0,7.0,0.0,1.0,6.0,0.0,2.0,3.0,5.0,13
2968,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,4.0,0.0,0.0,1.0,7.0,5.0,2.0,3.0,6.0,13
