,stack,height,N,max_num,utilization_rate,UB,stack0,stack1,stack2,utilized_stack,max_sum_stack0,max_sum_stack1,max_sum_stack2,stack_0-height_0,stack_0-height_1,stack_0-height_2,stack_1-height_0,stack_1-height_1,stack_1-height_2,stack_2-height_0,stack_2-height_1,stack_2-height_2,BRP2
3077,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,1.0,0.0,0.0,2.0,5.0,4.0,3.0,6.0,7.0,7
3078,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,6.0,0.0,0.0,5.0,2.0,3.0,1.0,4.0,7.0,7
3079,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,4.0,1.0,0.0,2.0,5.0,0.0,3.0,6.0,7.0,7
3080,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,3.0,7.0,0.0,2.0,4.0,0.0,1.0,5.0,6.0,7
3081,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,2.0,5.0,0.0,3.0,4.0,0.0,1.0,6.0,7.0,7
3082,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,5.0,4.0,0.0,7.0,6.0,0.0,1.0,2.0,3.0,7
3083,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,7.0,1.0,0.0,4.0,6.0,0.0,2.0,3.0,5.0,7
3084,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,3.0,2.0,0.0,6.0,4.0,0.0,1.0,5.0,7.0,7
3085,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,3.0,0.0,0.0,1.0,4.0,2.0,5.0,6.0,7.0,7
3086,3,3,7,7,0.7777777777777778,12,3,3,1,3,0,2,0,3.0,4.0,1.0,2.0,6.0,7.0,5.0,0.0,0.0,7
3087,3,3,7,7,0.7777777777777778,12,3,2,2,3,1,1,1,5.0,1.0,4.0,6.0,7.0,0.0,2.0,3.0,0.0,7
3088,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,6.0,4.0,0.0,3.0,7.0,0.0,1.0,2.0,5.0,7
3089,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,0,1,6.0,4.0,3.0,7.0,2.0,0.0,1.0,5.0,0.0,7
3090,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,6.0,3.0,0.0,1.0,2.0,0.0,4.0,5.0,7.0,7
3091,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,1.0,4.0,0.0,5.0,2.0,0.0,3.0,6.0,7.0,7
3092,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,5.0,3.0,0.0,6.0,1.0,0.0,2.0,4.0,7.0,7
3093,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,2,1,6.0,2.0,0.0,3.0,4.0,7.0,1.0,5.0,0.0,7
3094,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,4.0,0.0,0.0,1.0,5.0,6.0,2.0,3.0,7.0,7
3095,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,5.0,2.0,0.0,3.0,4.0,0.0,1.0,6.0,7.0,7
3096,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,5.0,3.0,0.0,7.0,4.0,0.0,1.0,2.0,6.0,7
3097,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,0,1,5.0,7.0,0.0,4.0,6.0,3.0,1.0,2.0,0.0,7
3098,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,2,1,4.0,7.0,0.0,3.0,6.0,5.0,1.0,2.0,0.0,7
3099,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,1.0,3.0,0.0,2.0,7.0,0.0,4.0,5.0,6.0,7
3100,3,3,7,7,0.7777777777777778,12,3,1,3,3,1,0,2,5.0,1.0,4.0,7.0,0.0,0.0,2.0,3.0,6.0,7
3101,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,3.0,0.0,0.0,5.0,1.0,4.0,2.0,6.0,7.0,7
3102,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,6.0,0.0,0.0,1.0,5.0,4.0,2.0,3.0,7.0,7
3103,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,1,1,2.0,1.0,0.0,4.0,3.0,7.0,5.0,6.0,0.0,7
3104,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,2,1,6.0,1.0,0.0,2.0,3.0,5.0,4.0,7.0,0.0,7
3105,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,1,1,4.0,2.0,0.0,6.0,1.0,7.0,3.0,5.0,0.0,7
3106,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,2.0,0.0,0.0,1.0,6.0,3.0,4.0,5.0,7.0,7
3107,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,1.0,6.0,0.0,7.0,3.0,0.0,2.0,4.0,5.0,7
3108,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,4.0,7.0,0.0,3.0,5.0,0.0,1.0,2.0,6.0,7
3109,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,4.0,2.0,0.0,3.0,7.0,0.0,1.0,5.0,6.0,7
3110,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,2,1,4.0,3.0,0.0,1.0,5.0,6.0,2.0,7.0,0.0,7
3111,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,1.0,6.0,0.0,4.0,2.0,0.0,3.0,5.0,7.0,7
3112,3,3,7,7,0.7777777777777778,12,3,3,1,3,1,2,0,3.0,1.0,6.0,2.0,4.0,5.0,7.0,0.0,0.0,7
3113,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,0,1,4.0,6.0,2.0,5.0,3.0,0.0,1.0,7.0,0.0,7
3114,3,3,7,7,0.7777777777777778,12,3,1,3,3,1,0,2,7.0,5.0,6.0,2.0,0.0,0.0,1.0,3.0,4.0,7
3115,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,4.0,0.0,0.0,2.0,5.0,3.0,1.0,6.0,7.0,7
3116,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,1,1,5.0,3.0,0.0,6.0,1.0,4.0,2.0,7.0,0.0,7
3117,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,3.0,4.0,0.0,5.0,7.0,0.0,1.0,2.0,6.0,7
3118,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,4.0,1.0,0.0,7.0,5.0,0.0,2.0,3.0,6.0,7
3120,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,1.0,0.0,0.0,3.0,7.0,6.0,2.0,4.0,5.0,7
3121,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,4.0,7.0,0.0,1.0,2.0,0.0,3.0,5.0,6.0,7
3122,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,6.0,7.0,0.0,1.0,3.0,0.0,2.0,4.0,5.0,7
3123,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,3.0,0.0,0.0,1.0,5.0,4.0,2.0,6.0,7.0,7
3124,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,6.0,7.0,0.0,2.0,1.0,0.0,3.0,4.0,5.0,7
3125,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,5.0,0.0,0.0,2.0,7.0,4.0,1.0,3.0,6.0,7
3126,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,5.0,2.0,0.0,1.0,7.0,0.0,3.0,4.0,6.0,7
3127,3,3,7,7,0.7777777777777778,12,3,1,3,3,0,0,2,4.0,3.0,2.0,7.0,0.0,0.0,1.0,5.0,6.0,7
3128,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,2.0,5.0,0.0,3.0,1.0,0.0,4.0,6.0,7.0,7
3129,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,4.0,7.0,0.0,3.0,6.0,0.0,1.0,2.0,5.0,7
3130,3,3,7,7,0.7777777777777778,12,3,3,1,3,0,1,0,2.0,7.0,1.0,4.0,3.0,5.0,6.0,0.0,0.0,7
3131,3,3,7,7,0.7777777777777778,12,3,2,2,3,2,0,1,1.0,7.0,3.0,4.0,2.0,0.0,5.0,6.0,0.0,7
3132,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,4.0,0.0,0.0,1.0,6.0,2.0,3.0,5.0,7.0,7
3133,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,2.0,4.0,0.0,3.0,5.0,0.0,1.0,6.0,7.0,7
3134,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,2.0,1.0,0.0,6.0,7.0,0.0,3.0,4.0,5.0,7
3135,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,5.0,0.0,0.0,6.0,4.0,2.0,1.0,3.0,7.0,7
3136,3,3,7,7,0.7777777777777778,12,3,2,2,3,2,0,1,2.0,5.0,7.0,3.0,1.0,0.0,4.0,6.0,0.0,7
3137,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,2.0,7.0,0.0,1.0,4.0,0.0,3.0,5.0,6.0,7
3138,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,5.0,0.0,0.0,6.0,7.0,1.0,2.0,3.0,4.0,7
3139,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,1,1,4.0,1.0,0.0,3.0,2.0,6.0,5.0,7.0,0.0,7
3140,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,7.0,3.0,0.0,1.0,5.0,0.0,2.0,4.0,6.0,7
3141,3,3,7,7,0.7777777777777778,12,3,2,2,3,2,0,1,5.0,7.0,6.0,4.0,2.0,0.0,1.0,3.0,0.0,7
3142,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,3.0,6.0,0.0,5.0,7.0,0.0,1.0,2.0,4.0,7
3143,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,1.0,7.0,0.0,3.0,5.0,0.0,2.0,4.0,6.0,7
3144,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,4.0,0.0,0.0,1.0,3.0,5.0,2.0,6.0,7.0,7
3145,3,3,7,7,0.7777777777777778,12,3,2,2,3,1,1,1,3.0,1.0,6.0,2.0,4.0,0.0,5.0,7.0,0.0,7
3146,3,3,7,7,0.7777777777777778,12,3,2,2,3,2,1,1,1.0,3.0,6.0,2.0,7.0,0.0,4.0,5.0,0.0,7
3147,3,3,7,7,0.7777777777777778,12,3,2,2,3,1,1,1,5.0,2.0,3.0,1.0,4.0,0.0,6.0,7.0,0.0,7
3148,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,2,1,6.0,5.0,0.0,2.0,4.0,7.0,1.0,3.0,0.0,7
3149,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,5.0,0.0,0.0,4.0,1.0,3.0,2.0,6.0,7.0,7
3150,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,3.0,0.0,0.0,2.0,5.0,6.0,1.0,4.0,7.0,7
3151,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,5.0,1.0,0.0,7.0,6.0,0.0,2.0,3.0,4.0,7
3152,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,4.0,2.0,0.0,6.0,7.0,0.0,1.0,3.0,5.0,7
3154,3,3,7,7,0.7777777777777778,12,3,1,3,3,0,0,2,3.0,5.0,2.0,6.0,0.0,0.0,1.0,4.0,7.0,7
3155,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,3.0,0.0,0.0,2.0,6.0,5.0,1.0,4.0,7.0,7
3156,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,2.0,0.0,0.0,6.0,3.0,1.0,4.0,5.0,7.0,7
3157,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,1,1,1.0,5.0,0.0,4.0,2.0,7.0,3.0,6.0,0.0,7
3158,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,4.0,0.0,0.0,3.0,5.0,6.0,1.0,2.0,7.0,7
3159,3,3,7,7,0.7777777777777778,12,3,2,2,3,1,1,1,3.0,1.0,6.0,2.0,5.0,0.0,4.0,7.0,0.0,7
3160,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,0,1,2.0,6.0,1.0,5.0,4.0,0.0,3.0,7.0,0.0,7
3161,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,7.0,4.0,0.0,3.0,5.0,0.0,1.0,2.0,6.0,7
3162,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,1,1,3.0,7.0,0.0,2.0,1.0,4.0,5.0,6.0,0.0,7
3163,3,3,7,7,0.7777777777777778,12,3,3,1,3,1,2,0,5.0,2.0,7.0,1.0,4.0,3.0,6.0,0.0,0.0,7
3164,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,5.0,0.0,0.0,7.0,4.0,1.0,2.0,3.0,6.0,7
3165,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,6.0,5.0,0.0,7.0,4.0,0.0,1.0,2.0,3.0,7
3166,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,3.0,0.0,0.0,4.0,1.0,7.0,2.0,5.0,6.0,7
3167,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,6.0,1.0,0.0,7.0,4.0,0.0,2.0,3.0,5.0,7
3168,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,0,1,6.0,4.0,3.0,5.0,1.0,0.0,2.0,7.0,0.0,7
3170,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,5.0,7.0,0.0,3.0,1.0,0.0,2.0,4.0,6.0,7
3171,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,2.0,0.0,0.0,1.0,3.0,6.0,4.0,5.0,7.0,7
3172,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,7.0,5.0,0.0,4.0,1.0,0.0,2.0,3.0,6.0,7
3173,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,6.0,4.0,0.0,1.0,5.0,0.0,2.0,3.0,7.0,7
3174,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,7.0,6.0,0.0,4.0,5.0,0.0,1.0,2.0,3.0,7
3175,3,3,7,7,0.7777777777777778,12,3,2,2,3,2,0,1,2.0,7.0,3.0,5.0,4.0,0.0,1.0,6.0,0.0,7
3176,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,4.0,3.0,0.0,2.0,1.0,0.0,5.0,6.0,7.0,7
3177,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,1,1,5.0,7.0,0.0,3.0,1.0,4.0,2.0,6.0,0.0,7
3178,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,5.0,4.0,0.0,1.0,7.0,0.0,2.0,3.0,6.0,7
3179,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,1,1,2.0,5.0,0.0,7.0,4.0,6.0,1.0,3.0,0.0,7
3180,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,1,1,6.0,4.0,0.0,3.0,2.0,7.0,1.0,5.0,0.0,7
3181,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,5.0,0.0,0.0,1.0,6.0,7.0,2.0,3.0,4.0,7
3182,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,2.0,5.0,0.0,4.0,6.0,0.0,1.0,3.0,7.0,7
3183,3,3,7,7,0.7777777777777778,12,3,3,1,3,2,2,0,1.0,2.0,3.0,4.0,7.0,5.0,6.0,0.0,0.0,7
3184,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,1.0,0.0,0.0,5.0,3.0,2.0,4.0,6.0,7.0,7
3185,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,7.0,0.0,0.0,6.0,2.0,5.0,1.0,3.0,4.0,7
3186,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,3.0,0.0,0.0,6.0,4.0,2.0,1.0,5.0,7.0,7
3187,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,1,1,4.0,1.0,0.0,7.0,2.0,5.0,3.0,6.0,0.0,7
3188,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,6.0,2.0,0.0,4.0,3.0,0.0,1.0,5.0,7.0,7
3189,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,1,1,3.0,5.0,2.0,4.0,6.0,0.0,1.0,7.0,0.0,7
3190,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,2,1,7.0,6.0,0.0,2.0,3.0,4.0,1.0,5.0,0.0,7
3191,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,0,1,5.0,6.0,4.0,3.0,2.0,0.0,1.0,7.0,0.0,7
3192,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,1.0,2.0,0.0,6.0,3.0,0.0,4.0,5.0,7.0,7
3193,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,4.0,0.0,0.0,7.0,2.0,1.0,3.0,5.0,6.0,7
3194,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,1,1,2.0,3.0,0.0,7.0,1.0,6.0,4.0,5.0,0.0,7
3195,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,1.0,4.0,0.0,7.0,6.0,0.0,2.0,3.0,5.0,7
3196,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,1,1,2.0,7.0,0.0,5.0,1.0,3.0,4.0,6.0,0.0,7
3197,3,3,7,7,0.7777777777777778,12,3,2,2,3,2,1,1,2.0,3.0,5.0,1.0,7.0,0.0,4.0,6.0,0.0,7
3198,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,4.0,5.0,0.0,7.0,3.0,0.0,1.0,2.0,6.0,7
3200,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,1.0,0.0,0.0,2.0,7.0,3.0,4.0,5.0,6.0,7
3201,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,6.0,0.0,0.0,5.0,2.0,7.0,1.0,3.0,4.0,7
3202,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,4.0,0.0,0.0,3.0,1.0,6.0,2.0,5.0,7.0,7
3204,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,1.0,0.0,0.0,2.0,3.0,5.0,4.0,6.0,7.0,7
3205,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,5.0,4.0,0.0,2.0,6.0,0.0,1.0,3.0,7.0,7
3206,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,0,1,6.0,1.0,0.0,5.0,7.0,3.0,2.0,4.0,0.0,7
3208,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,7.0,0.0,0.0,6.0,5.0,2.0,1.0,3.0,4.0,7
3209,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,4.0,5.0,0.0,7.0,6.0,0.0,1.0,2.0,3.0,7
3210,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,7.0,3.0,0.0,1.0,4.0,0.0,2.0,5.0,6.0,7
3211,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,1,1,7.0,2.0,0.0,4.0,1.0,5.0,3.0,6.0,0.0,7
3212,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,1,1,5.0,4.0,3.0,2.0,6.0,0.0,1.0,7.0,0.0,7
3213,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,7.0,6.0,0.0,4.0,3.0,0.0,1.0,2.0,5.0,7
3214,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,0,1,6.0,5.0,1.0,3.0,2.0,0.0,4.0,7.0,0.0,7
3215,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,2,1,3.0,1.0,0.0,2.0,6.0,4.0,5.0,7.0,0.0,7
3216,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,0,1,3.0,7.0,0.0,5.0,6.0,1.0,2.0,4.0,0.0,7
3217,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,1,1,1.0,3.0,0.0,7.0,5.0,6.0,2.0,4.0,0.0,7
3218,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,2.0,0.0,0.0,1.0,7.0,5.0,3.0,4.0,6.0,7
3220,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,3.0,4.0,0.0,1.0,6.0,0.0,2.0,5.0,7.0,7
3221,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,6.0,3.0,0.0,1.0,7.0,0.0,2.0,4.0,5.0,7
3222,3,3,7,7,0.7777777777777778,12,3,3,1,3,2,2,0,1.0,4.0,6.0,2.0,3.0,5.0,7.0,0.0,0.0,7
3223,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,1.0,5.0,0.0,2.0,4.0,0.0,3.0,6.0,7.0,7
3224,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,4.0,7.0,0.0,2.0,6.0,0.0,1.0,3.0,5.0,7
3225,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,6.0,0.0,0.0,2.0,4.0,5.0,1.0,3.0,7.0,7
3226,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,0,1,5.0,6.0,2.0,7.0,4.0,0.0,1.0,3.0,0.0,7
3227,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,1,1,6.0,5.0,0.0,4.0,3.0,7.0,1.0,2.0,0.0,7
3228,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,5.0,2.0,0.0,4.0,7.0,0.0,1.0,3.0,6.0,7
3230,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,0,1,2.0,3.0,0.0,4.0,5.0,1.0,6.0,7.0,0.0,7
3231,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,3.0,0.0,0.0,4.0,1.0,6.0,2.0,5.0,7.0,7
3232,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,3.0,5.0,0.0,7.0,1.0,0.0,2.0,4.0,6.0,7
3233,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,3.0,0.0,0.0,6.0,1.0,2.0,4.0,5.0,7.0,7
3234,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,1,2,1.0,5.0,0.0,2.0,6.0,0.0,3.0,4.0,7.0,7
3235,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,6.0,0.0,0.0,1.0,4.0,7.0,2.0,3.0,5.0,7
3236,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,0,1,5.0,1.0,0.0,7.0,6.0,3.0,2.0,4.0,0.0,7
3237,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,3.0,0.0,0.0,7.0,2.0,6.0,1.0,4.0,5.0,7
3238,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,3.0,0.0,0.0,2.0,1.0,6.0,4.0,5.0,7.0,7
3239,3,3,7,7,0.7777777777777778,12,3,1,3,3,0,0,2,3.0,5.0,1.0,4.0,0.0,0.0,2.0,6.0,7.0,7
3240,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,6.0,4.0,0.0,1.0,2.0,0.0,3.0,5.0,7.0,7
3241,3,3,7,7,0.7777777777777778,12,3,3,1,3,1,2,0,4.0,3.0,6.0,1.0,7.0,2.0,5.0,0.0,0.0,7
3242,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,6.0,0.0,0.0,1.0,7.0,4.0,2.0,3.0,5.0,7
3244,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,1.0,4.0,0.0,7.0,3.0,0.0,2.0,5.0,6.0,7
3245,3,3,7,7,0.7777777777777778,12,3,1,3,3,0,0,2,3.0,5.0,2.0,7.0,0.0,0.0,1.0,4.0,6.0,7
3246,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,5.0,0.0,0.0,1.0,6.0,2.0,3.0,4.0,7.0,7
3247,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,1.0,0.0,0.0,6.0,3.0,2.0,4.0,5.0,7.0,7
3248,3,3,7,7,0.7777777777777778,12,3,3,1,3,2,2,0,3.0,6.0,4.0,1.0,2.0,5.0,7.0,0.0,0.0,7
3249,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,6.0,0.0,0.0,3.0,7.0,4.0,1.0,2.0,5.0,7
3250,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,5.0,7.0,0.0,4.0,3.0,0.0,1.0,2.0,6.0,7
3251,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,7.0,5.0,0.0,1.0,2.0,0.0,3.0,4.0,6.0,7
3252,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,5.0,3.0,0.0,2.0,7.0,0.0,1.0,4.0,6.0,7
3253,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,7.0,0.0,0.0,4.0,6.0,1.0,2.0,3.0,5.0,7
3254,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,1.0,4.0,0.0,6.0,3.0,0.0,2.0,5.0,7.0,7
3255,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,0,2,1.0,0.0,0.0,7.0,5.0,3.0,2.0,4.0,6.0,7
3256,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,3.0,0.0,0.0,4.0,1.0,2.0,5.0,6.0,7.0,7
3257,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,7.0,0.0,0.0,6.0,3.0,5.0,1.0,2.0,4.0,7
3258,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,1,2,5.0,0.0,0.0,6.0,2.0,3.0,1.0,4.0,7.0,7
3259,3,3,7,7,0.7777777777777778,12,2,3,2,3,0,2,1,6.0,2.0,0.0,1.0,7.0,4.0,3.0,5.0,0.0,7
3260,3,3,7,7,0.7777777777777778,12,2,2,3,3,1,0,2,5.0,6.0,0.0,4.0,3.0,0.0,1.0,2.0,7.0,7
3261,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,1,1,2.0,3.0,0.0,5.0,4.0,6.0,1.0,7.0,0.0,7
3262,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,5.0,1.0,0.0,4.0,2.0,0.0,3.0,6.0,7.0,7
3263,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,6.0,0.0,0.0,2.0,5.0,4.0,1.0,3.0,7.0,7
3264,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,5.0,1.0,0.0,7.0,4.0,0.0,2.0,3.0,6.0,7
3265,3,3,7,7,0.7777777777777778,12,1,3,3,3,0,2,2,7.0,0.0,0.0,3.0,4.0,6.0,1.0,2.0,5.0,7
3266,3,3,7,7,0.7777777777777778,12,3,2,2,3,1,1,1,6.0,3.0,5.0,1.0,2.0,0.0,4.0,7.0,0.0,7
3268,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,5.0,4.0,0.0,2.0,1.0,0.0,3.0,6.0,7.0,7
3269,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,0,2,6.0,4.0,0.0,5.0,2.0,0.0,1.0,3.0,7.0,7
3271,3,3,7,7,0.7777777777777778,12,3,2,2,3,2,0,1,2.0,4.0,6.0,3.0,1.0,0.0,5.0,7.0,0.0,7
3272,3,3,7,7,0.7777777777777778,12,3,2,2,3,0,1,1,3.0,4.0,2.0,6.0,7.0,0.0,1.0,5.0,0.0,7
3273,3,3,7,7,0.7777777777777778,12,2,3,2,3,1,2,1,4.0,5.0,0.0,2.0,6.0,3.0,1.0,7.0,0.0,7
3274,3,3,7,7,0.7777777777777778,12,2,2,3,3,0,1,2,4.0,3.0,0.0,1.0,6.0,0.0,2.0,5.0,7.0,7
